,Station_id,Inspection Station,latitude,longitude,Overall_inspection_count,Emissions_inspection_count,Overall_fails,Safety_fails,Emissions_fails,Overall_fail_rate,Safety_fail_rate,Emissions_fail_rate,Overall_fail_rate_per_station,Safety_fail_rate_per_station,Emissions_fail_rate_per_station
278,PB012451,MUFFLER MART OF BOSTON INC,42.321911,-71.098864,2692,2127,385,251,167,0.00098631,0.001085091,0.000949776,0.143016345,0.093239227,0.078514339
279,PB024443,"NELSON J. DEBETTENCOURT & SONS, INC.",41.460633,-70.569247,6339,4157,384,122,273,0.000983748,0.000527415,0.001552627,0.060577378,0.019245938,0.06567236
280,PB028515,MAIN ST SERVICE,42.153304,-71.247217,6443,5651,383,253,146,0.000981186,0.001093737,0.000830343,0.059444358,0.039267422,0.025836135
281,PB035907,MOBIL 1 EXPRESS LUBE,41.788472,-70.750718,9862,8586,383,146,248,0.000981186,0.000631168,0.001410445,0.038835936,0.014804299,0.02888423
282,PB050651,"MONUMENT SQUARE AUTO SERVICE, INC.",42.464801,-71.010687,5895,5031,383,180,223,0.000981186,0.000778153,0.001268263,0.064970314,0.030534351,0.044325184
283,PB005297,PITTSFIELD TIRE & AUTO SERVICE,42.447685,-73.259839,1891,1574,382,327,70,0.000978624,0.001413644,0.00039811,0.202009519,0.172924379,0.044472681
284,PB100099,SAL'S GAS,42.572663,-71.278442,4699,3783,382,236,159,0.000978624,0.001020245,0.000904277,0.081293892,0.050223452,0.042030135
285,PB050220,JJJ GAS & AUTO REPAIR LLC DBA O'MALLEY'S,42.418162,-71.688419,3768,3169,380,273,124,0.0009735,0.001180199,0.000705223,0.100849257,0.072452229,0.039129063
286,PB027457,PHIL & SONS AUTOMOTIVE INC,42.823359,-70.888677,4079,3351,380,244,149,0.0009735,0.00105483,0.000847405,0.093160088,0.059818583,0.044464339
287,PB050091,BAYSTATE MOBILE INSPECTIONS INC.,42.18911,-71.191459,3825,2513,380,307,91,0.0009735,0.001327183,0.000517542,0.099346405,0.080261438,0.036211699
288,PB004648,CARPINELLO SERVICE,42.704477,-73.188094,3697,3022,380,307,95,0.0009735,0.001327183,0.000540292,0.102786043,0.083040303,0.031436135
289,PB050655,MORTIMER LLC. D/B/A 495 TRUCK CENTER,42.334846,-71.543301,2102,1532,380,298,107,0.0009735,0.001288275,0.000608539,0.180780209,0.141769743,0.069843342
290,PB004819,FREDS AUTO REPAIR INC,42.034068,-71.231088,8272,6882,380,205,189,0.0009735,0.00088623,0.001074896,0.045938104,0.024782398,0.027462947
291,PB004698,"SHREWSBURY AUTO INSPECTIONS, INC.",42.277358,-71.718875,5454,5040,377,258,129,0.000965815,0.001115353,0.000733659,0.069123579,0.04730473,0.025595238
292,PB005412,DENNIS GARAGE,42.576575,-71.748651,5265,4057,377,222,170,0.000965815,0.000959722,0.000966837,0.071604938,0.042165242,0.041902884
293,PB005106,MAIN ST MOBIL,42.18936,-70.955214,4326,3693,377,209,185,0.000965815,0.000903522,0.001052147,0.08714748,0.048312529,0.050094774
294,PB050540,BERLIN AUTO SERVICE,42.385532,-71.641771,6116,4544,376,141,249,0.000963253,0.000609553,0.001416133,0.06147809,0.023054284,0.054797535
295,PB005533,TOP TRUCK SERVICES CORP,42.102304,-72.619379,2393,1885,376,294,114,0.000963253,0.001270983,0.00064835,0.157124948,0.122858337,0.060477454
296,PB004658,WALID SAMNOUT CORP INC,42.031996,-71.218269,4923,4123,376,213,172,0.000963253,0.000920814,0.000978212,0.076376193,0.043266301,0.041717196
297,PB007512,EMERSON AUTO SERVICE CORP,42.336455,-71.043318,3887,3467,375,271,121,0.000960691,0.001171552,0.000688161,0.096475431,0.069719578,0.03490049
